pozo_id,empresa_grupo,formacion,fase_ajustada,anio_inicio,qi,di_anual_pct,b_factor,eur_nativo,eur_boe,np_actual_nativo,factor_recup_pct,r2,n_meses_ajuste,meses_hasta_pico,calidad_fit
147297,YPF,VACA MUERTA,PETROLEO,2014,777.0,70.4,0.84,23411.8,147256.0,20267.6,86.6,0.8179,146,2,BUENO
165795,YPF,VACA MUERTA,PETROLEO,2024,3046.2,85.0,0.01,23233.8,146136.0,24465.9,105.3,0.8396,18,3,BUENO
160700,YPF,VACA MUERTA,PETROLEO,2019,1499.2,59.0,0.01,23105.7,145330.0,23331.8,101.0,0.871,82,4,BUENO
156741,YPF,VACA MUERTA,GAS,2016,3200.0,95.0,0.432,24689.8,145324.0,28062.4,113.7,0.9524,120,2,BUENO
166816,YPF,VACA MUERTA,PETROLEO,2025,5932.5,98.7,0.01,22971.4,144486.0,27351.8,119.1,0.9625,9,3,BUENO
137741,YPF,VACA MUERTA,PETROLEO,2006,1148.0,93.0,0.979,22756.7,143135.0,20319.2,89.3,0.809,168,33,BUENO
147467,YPF,VACA MUERTA,PETROLEO,2014,1464.1,100.0,1.17,22752.6,143109.0,22600.7,99.3,0.7822,139,8,BUENO
153861,YPF,VACA MUERTA,PETROLEO,2014,1961.1,94.5,0.717,22645.1,142433.0,22082.3,97.5,0.9487,136,3,BUENO
156337,YPF,VACA MUERTA,PETROLEO,2016,2553.3,81.5,0.01,22612.6,142229.0,23592.3,104.3,0.947,122,4,BUENO
166857,Vista Energy,VACA MUERTA,PETROLEO,2025,5534.8,96.4,0.01,22592.5,142102.0,24346.4,107.8,0.9644,8,2,BUENO
145550,YPF,VACA MUERTA,PETROLEO,2006,1823.1,67.6,0.01,22526.7,141688.0,25043.2,111.2,0.8943,153,34,BUENO
156479,YPF,VACA MUERTA,PETROLEO,2016,851.0,100.0,1.835,22469.9,141331.0,16751.1,74.5,0.8755,124,1,BUENO
166776,YPF,VACA MUERTA,PETROLEO,2025,8016.8,99.4,0.01,22442.4,141158.0,29136.2,129.8,0.989,10,2,BUENO
158570,YPF,VACA MUERTA,GAS,2017,3480.4,99.5,0.01,23894.5,140643.0,33700.3,141.0,0.8705,88,18,BUENO
166999,Pampa Energía,VACA MUERTA,PETROLEO,2025,5063.2,95.7,0.01,22318.3,140378.0,21190.1,94.9,0.942,6,2,BUENO
154571,YPF,VACA MUERTA,GAS,2015,1127.0,100.0,2.0,23804.4,140113.0,23626.0,99.3,0.0204,134,1,DESCARTADO
163166,YPF,VACA MUERTA,PETROLEO,2022,2769.9,86.1,0.01,22274.5,140102.0,26002.6,116.7,0.87,48,4,BUENO
166217,Vista Energy,VACA MUERTA,PETROLEO,2025,4709.9,97.7,0.01,22270.2,140075.0,26904.3,120.8,0.8447,15,3,BUENO
147627,YPF,VACA MUERTA,PETROLEO,2014,976.0,99.0,1.276,22200.3,139635.0,18937.0,85.3,0.8784,139,6,BUENO
147299,YPF,VACA MUERTA,PETROLEO,2014,770.9,72.5,0.841,22186.1,139546.0,19144.6,86.3,0.7718,146,2,BUENO
166859,Vista Energy,VACA MUERTA,PETROLEO,2025,3885.3,90.9,0.01,22109.6,139065.0,19397.1,87.7,0.8578,7,3,BUENO
137238,YPF,VACA MUERTA,PETROLEO,2006,1075.0,94.3,0.871,22016.3,138478.0,21485.8,97.6,0.8605,164,41,BUENO
167036,Tecpetrol,VACA MUERTA,PETROLEO,2026,9510.9,99.9,0.01,21963.5,138146.0,28131.5,128.1,0.6646,6,1,REGULAR
166134,YPF,VACA MUERTA,GAS,2024,4634.7,100.0,0.01,23416.1,137827.0,27262.0,116.4,0.9769,11,10,BUENO
166613,YPF,VACA MUERTA,PETROLEO,2025,3054.9,98.4,0.01,21500.3,135233.0,22935.0,106.7,0.7676,7,7,BUENO
156469,YPF,VACA MUERTA,GAS,2016,2092.7,94.5,0.671,22877.1,134655.0,23462.5,102.6,0.7554,124,1,BUENO
152986,YPF,VACA MUERTA,PETROLEO,2014,1087.2,98.5,1.111,21302.4,133988.0,18674.5,87.7,0.8544,139,6,BUENO
159838,YPF,VACA MUERTA,PETROLEO,2018,1469.0,88.2,0.638,21237.6,133580.0,20862.7,98.2,0.7835,91,4,BUENO
146048,YPF,VACA MUERTA,PETROLEO,2013,986.4,100.0,2.0,21023.6,132234.0,17344.1,82.5,0.533,151,1,REGULAR
166750,Pampa Energía,VACA MUERTA,PETROLEO,2025,487.7,95.0,2.0,20978.9,131953.0,3313.4,15.8,0.8936,10,2,BUENO
152854,YPF,VACA MUERTA,PETROLEO,2014,950.6,100.0,1.476,20840.8,131084.0,17709.6,85.0,0.9436,139,7,BUENO
153318,YPF,VACA MUERTA,GAS,2014,1624.3,73.3,0.203,22236.7,130885.0,23643.1,106.3,0.9017,136,7,BUENO
145263,YPF,VACA MUERTA,PETROLEO,2006,1541.9,100.0,0.66,20440.8,128569.0,20906.7,102.3,0.9511,21,168,BUENO
156476,YPF,VACA MUERTA,PETROLEO,2016,853.7,100.0,1.814,20381.1,128193.0,15077.4,74.0,0.9117,123,2,BUENO
146047,YPF,VACA MUERTA,PETROLEO,2013,839.5,100.0,2.0,20196.4,127031.0,18469.7,91.5,0.3315,150,2,DESCARTADO
147293,YPF,VACA MUERTA,PETROLEO,2014,1167.0,99.6,1.244,20160.8,126807.0,18280.7,90.7,0.7318,146,2,BUENO
147157,YPF,VACA MUERTA,PETROLEO,2014,1320.6,100.0,1.513,20146.7,126719.0,18341.8,91.0,0.7734,143,6,BUENO
161958,YPF,VACA MUERTA,PETROLEO,2020,2919.6,97.3,0.48,20111.9,126500.0,22066.1,109.7,0.9532,67,2,BUENO
156708,YPF,VACA MUERTA,PETROLEO,2016,1493.1,99.9,1.154,20063.3,126194.0,17058.0,85.0,0.8464,122,1,BUENO
147292,YPF,VACA MUERTA,PETROLEO,2014,660.9,100.0,2.0,20008.3,125848.0,16511.8,82.5,0.3602,144,6,DESCARTADO
147626,YPF,VACA MUERTA,PETROLEO,2014,1485.4,99.5,1.038,19916.5,125271.0,19066.3,95.7,0.9437,142,4,BUENO
154747,YPF,VACA MUERTA,GAS,2015,3625.5,99.8,0.562,21271.4,125203.0,31057.5,146.0,0.7773,130,4,BUENO
163417,YPF,VACA MUERTA,PETROLEO,2022,2006.4,93.3,0.414,19874.2,125005.0,20797.8,104.6,0.9161,45,4,BUENO
136203,YPF,VACA MUERTA,PETROLEO,2006,1592.3,97.8,0.882,19865.1,124948.0,19419.8,97.8,0.9449,180,33,BUENO
166852,Pampa Energía,VACA MUERTA,PETROLEO,2025,7946.5,100.0,0.347,19771.5,124359.0,25956.1,131.3,0.8183,8,2,BUENO
166817,YPF,VACA MUERTA,PETROLEO,2025,5325.8,98.6,0.01,19740.0,124161.0,23469.5,118.9,0.9111,9,2,BUENO
145735,YPF,VACA MUERTA,PETROLEO,2013,1184.0,100.0,1.733,19644.0,123557.0,15860.5,80.7,0.6915,153,1,REGULAR
147166,YPF,VACA MUERTA,PETROLEO,2014,559.1,99.9,2.0,19637.4,123515.0,15281.8,77.8,0.4507,140,10,REGULAR
152857,YPF,VACA MUERTA,PETROLEO,2014,990.3,98.7,1.114,19613.4,123364.0,17975.8,91.7,0.8949,139,7,BUENO
160849,YPF,VACA MUERTA,GAS,2019,962.7,53.3,0.225,20947.8,123299.0,21227.4,101.3,0.9209,82,3,BUENO
153158,YPF,VACA MUERTA,GAS,2014,993.6,99.0,1.32,20880.0,122900.0,17914.5,85.8,0.7858,141,3,BUENO
166763,Pan American Energy,VACA MUERTA,PETROLEO,2025,4587.9,94.9,0.01,19457.2,122382.0,21322.6,109.6,0.9631,10,2,BUENO
164936,Shell,VACA MUERTA,PETROLEO,2023,1124.0,99.9,1.248,19098.0,120123.0,10562.6,55.3,0.9639,28,3,BUENO
145085,YPF,VACA MUERTA,PETROLEO,2006,801.9,63.8,0.547,19045.4,119792.0,19396.0,101.8,0.8496,157,33,BUENO
147002,YPF,VACA MUERTA,PETROLEO,2014,563.9,99.7,2.0,19019.3,119628.0,15187.3,79.9,0.5315,148,3,REGULAR
162777,YPF,VACA MUERTA,GAS,2021,9874.7,100.0,0.01,20307.8,119532.0,34944.8,172.1,0.9342,36,21,BUENO
166219,Vista Energy,VACA MUERTA,PETROLEO,2025,3375.5,90.9,0.037,18921.4,119012.0,20992.7,110.9,0.8869,16,2,BUENO
164575,YPF,VACA MUERTA,PETROLEO,2023,4690.0,99.2,0.01,18897.8,118863.0,22966.4,121.5,0.9693,32,4,BUENO
152861,YPF,VACA MUERTA,PETROLEO,2014,1002.7,99.9,1.323,18862.9,118644.0,17195.6,91.2,0.8705,139,6,BUENO
166751,Pan American Energy,VACA MUERTA,PETROLEO,2025,4413.4,94.9,0.01,18718.6,117736.0,20393.3,108.9,0.9129,10,2,BUENO
144521,YPF,VACA MUERTA,PETROLEO,2006,756.2,100.0,1.775,18672.5,117446.0,16894.2,90.5,0.3394,157,37,DESCARTADO
158889,YPF,VACA MUERTA,GAS,2024,340.1,78.8,2.0,19856.6,116876.0,6084.0,30.6,0.4173,27,4,REGULAR
164791,YPF,VACA MUERTA,PETROLEO,2023,3695.2,99.4,0.463,18531.7,116561.0,22102.1,119.3,0.8982,30,3,BUENO
159309,Wintershall,VACA MUERTA,PETROLEO,2018,2139.4,81.6,0.01,18504.9,116392.0,22765.0,123.0,0.7736,96,3,BUENO
156472,YPF,VACA MUERTA,GAS,2016,2278.9,93.2,0.211,19703.4,115974.0,21508.1,109.2,0.9085,121,4,BUENO
136381,YPF,VACA MUERTA,PETROLEO,2006,2100.6,96.1,0.01,18361.7,115491.0,19225.9,104.7,0.8659,9,203,BUENO
159805,Pan American Energy,VACA MUERTA,PETROLEO,2018,470.1,98.4,2.0,18180.7,114353.0,11014.7,60.6,0.718,91,3,BUENO
153327,YPF,VACA MUERTA,PETROLEO,2014,869.0,100.0,1.952,18129.4,114030.0,14432.9,79.6,0.8365,139,3,BUENO
159381,YPF,VACA MUERTA,PETROLEO,2018,3508.8,95.1,0.01,18011.6,113289.0,32635.6,181.2,0.8045,95,3,BUENO
164577,YPF,VACA MUERTA,PETROLEO,2023,3328.6,96.2,0.01,17984.9,113121.0,19909.1,110.7,0.9175,32,4,BUENO
147298,YPF,VACA MUERTA,PETROLEO,2014,506.1,53.3,0.652,17973.5,113050.0,15824.1,88.0,0.7338,146,2,BUENO
153346,YPF,VACA MUERTA,PETROLEO,2014,548.7,100.0,2.0,17968.1,113016.0,14133.0,78.7,0.3134,136,7,DESCARTADO
147473,YPF,VACA MUERTA,PETROLEO,2014,1825.0,100.0,1.307,17922.6,112730.0,17146.3,95.7,0.9099,143,5,BUENO
158513,Pan American Energy,VACA MUERTA,PETROLEO,2017,1266.4,98.9,1.006,17918.6,112704.0,15900.5,88.7,0.9268,103,4,BUENO
161522,Pampa Energía,VACA MUERTA,PETROLEO,2019,3368.3,100.0,1.015,17906.0,112625.0,30056.9,167.9,0.2632,79,1,DESCARTADO
147167,YPF,VACA MUERTA,PETROLEO,2014,441.9,98.9,1.592,17898.0,112575.0,14198.3,79.3,0.6671,118,33,REGULAR
154193,YPF,VACA MUERTA,PETROLEO,2015,845.7,100.0,2.0,17835.7,112183.0,15935.7,89.3,0.222,135,1,DESCARTADO
153468,YPF,VACA MUERTA,GAS,2014,888.5,100.0,1.708,18943.2,111500.0,14608.8,77.1,0.7778,139,2,BUENO
152860,YPF,VACA MUERTA,PETROLEO,2014,1195.2,100.0,1.513,17694.8,111297.0,16027.0,90.6,0.8903,139,7,BUENO
153867,YPF,VACA MUERTA,GAS,2014,804.9,96.3,1.244,18894.7,111214.0,15193.1,80.4,0.9264,136,2,BUENO
152858,YPF,VACA MUERTA,PETROLEO,2014,780.3,94.1,1.02,17503.2,110092.0,15816.8,90.4,0.9305,140,6,BUENO
146979,YPF,VACA MUERTA,GAS,2014,1506.5,62.7,0.01,18700.0,110068.0,18837.6,100.7,0.902,147,4,BUENO
144852,YPF,VACA MUERTA,PETROLEO,2006,1581.7,100.0,1.003,17366.0,109229.0,18916.5,108.9,0.9462,157,35,BUENO
145389,YPF,VACA MUERTA,PETROLEO,2006,792.7,86.2,0.903,17346.1,109103.0,15636.4,90.1,0.7919,156,32,BUENO
157790,YPF,VACA MUERTA,GAS,2017,3128.7,99.3,0.532,18518.3,108999.0,22030.0,119.0,0.9445,111,3,BUENO
144388,YPF,VACA MUERTA,PETROLEO,2006,1368.3,73.6,0.131,17229.2,108368.0,21705.9,126.0,0.9529,160,35,BUENO
146049,YPF,VACA MUERTA,PETROLEO,2013,370.5,46.5,0.713,17208.7,108239.0,14281.5,83.0,0.6782,148,4,REGULAR
3640,Petrolera,VACA MUERTA,PETROLEO,2006,141.6,23.7,0.735,17189.8,108120.0,14777.8,86.0,0.8188,163,83,BUENO
156478,YPF,VACA MUERTA,PETROLEO,2016,930.5,100.0,1.461,17110.7,107623.0,13397.1,78.3,0.9227,124,1,BUENO
136402,YPF,VACA MUERTA,PETROLEO,2006,778.1,92.6,1.024,17082.3,107444.0,14740.5,86.3,0.8228,178,34,BUENO
156716,TotalEnergies,VACA MUERTA,GAS,2016,1831.4,100.0,1.366,18226.9,107284.0,16199.9,88.9,0.9134,119,5,BUENO
145551,YPF,VACA MUERTA,PETROLEO,2006,951.2,100.0,1.522,17048.8,107234.0,15225.9,89.3,0.7019,148,39,BUENO
145883,YPF,VACA MUERTA,PETROLEO,2013,938.0,100.0,1.822,16881.6,106182.0,14085.5,83.4,0.3558,152,1,DESCARTADO
147617,YPF,VACA MUERTA,PETROLEO,2014,1608.5,84.1,0.366,16855.0,106015.0,19736.9,117.1,0.9183,142,4,BUENO
145874,YPF,VACA MUERTA,PETROLEO,2013,841.4,96.9,1.144,16839.6,105918.0,15263.7,90.6,0.6602,152,1,REGULAR
159463,TotalEnergies,VACA MUERTA,PETROLEO,2018,3660.2,100.0,0.619,16831.8,105869.0,19995.2,118.8,0.927,91,6,BUENO
146215,YPF,VACA MUERTA,PETROLEO,2014,967.9,99.9,1.162,16804.3,105696.0,14800.4,88.1,0.8049,145,6,BUENO
147000,YPF,VACA MUERTA,PETROLEO,2014,1093.5,100.0,1.655,16726.2,105204.0,14120.6,84.4,0.6668,146,4,REGULAR
160194,Petrolera El Trébol,VACA MUERTA,PETROLEO,2019,469.9,55.2,0.701,16628.6,104591.0,12370.1,74.4,0.7234,91,0,BUENO
153600,YPF,VACA MUERTA,GAS,2014,450.3,71.4,1.093,17664.9,103976.0,14002.0,79.3,0.7217,137,3,BUENO
147001,YPF,VACA MUERTA,PETROLEO,2014,635.4,94.3,1.214,16495.9,103756.0,13438.0,81.5,0.7171,146,5,BUENO
165699,Vista Energy,VACA MUERTA,PETROLEO,2024,2477.8,99.3,0.365,16431.0,103348.0,18016.8,109.7,0.9519,17,5,BUENO
42900,Petrobras,VACA MUERTA,PETROLEO,2006,510.5,99.3,1.707,16383.0,103046.0,15494.0,94.6,0.7674,213,34,BUENO
144850,YPF,VACA MUERTA,PETROLEO,2006,785.3,99.1,1.304,16185.7,101805.0,14051.4,86.8,0.7764,159,33,BUENO
137564,Pluspetrol,VACA MUERTA,PETROLEO,2012,309.1,77.4,1.8,16088.2,101192.0,13054.6,81.1,0.7524,166,4,BUENO
154745,YPF,VACA MUERTA,GAS,2015,782.2,100.0,1.885,17109.6,100707.0,13132.2,76.8,0.3158,130,4,DESCARTADO
166684,YPF,VACA MUERTA,PETROLEO,2025,6021.5,99.7,0.01,15922.8,100151.0,21097.5,132.5,0.718,11,2,BUENO
166255,YPF,VACA MUERTA,PETROLEO,2025,2028.9,99.6,0.737,15843.7,99654.0,12360.7,78.0,0.8557,15,3,BUENO
147316,YPF,VACA MUERTA,PETROLEO,2014,967.2,99.9,1.242,15792.9,99334.0,13808.0,87.4,0.8267,146,4,BUENO
147300,YPF,VACA MUERTA,PETROLEO,2014,803.1,100.0,1.476,15714.0,98838.0,13924.0,88.6,0.842,141,7,BUENO
157249,TotalEnergies,VACA MUERTA,PETROLEO,2016,5414.9,100.0,0.01,15710.3,98815.0,39898.8,254.0,0.6776,115,4,REGULAR
152877,YPF,VACA MUERTA,PETROLEO,2014,302.0,68.6,1.489,15678.2,98613.0,11691.3,74.6,0.4027,142,3,REGULAR
145889,YPF,VACA MUERTA,PETROLEO,2013,879.9,99.8,1.309,15633.0,98328.0,12984.5,83.1,0.8215,152,1,BUENO
137680,Medanito,VACA MUERTA,PETROLEO,2012,819.2,100.0,1.505,15623.2,98267.0,13676.5,87.5,0.8483,167,3,BUENO
146779,YPF,VACA MUERTA,PETROLEO,2014,578.9,91.8,1.206,15586.9,98038.0,12625.6,81.0,0.8017,149,2,BUENO
155042,YPF,VACA MUERTA,PETROLEO,2015,952.3,96.7,0.989,15560.2,97871.0,12875.4,82.7,0.7628,131,1,BUENO
146050,YPF,VACA MUERTA,PETROLEO,2013,787.8,100.0,1.898,15545.4,97777.0,12885.0,82.9,0.7139,151,1,BUENO
144522,YPF,VACA MUERTA,PETROLEO,2006,1265.1,84.8,0.01,15458.1,97228.0,14541.1,94.1,0.7847,10,184,BUENO
152876,YPF,VACA MUERTA,PETROLEO,2014,208.9,17.9,0.01,15447.3,97160.0,13493.4,87.4,0.4737,123,23,REGULAR
145872,YPF,VACA MUERTA,PETROLEO,2013,1352.5,99.8,1.013,15435.9,97089.0,15405.0,99.8,0.8037,152,1,BUENO
147302,YPF,VACA MUERTA,PETROLEO,2014,656.4,100.0,1.601,15408.3,96915.0,12378.8,80.3,0.8216,140,8,BUENO
155621,YPF,VACA MUERTA,GAS,2015,2056.5,100.0,0.974,16409.8,96588.0,17634.9,107.5,0.7677,127,1,BUENO
152856,YPF,VACA MUERTA,PETROLEO,2014,976.5,99.8,1.118,15171.5,95426.0,13490.1,88.9,0.8197,140,5,BUENO
144656,YPF,VACA MUERTA,PETROLEO,2006,1284.2,99.2,0.819,15077.2,94833.0,17013.9,112.8,0.893,157,36,BUENO
145886,YPF,VACA MUERTA,PETROLEO,2013,645.3,97.8,1.324,15063.6,94747.0,12752.6,84.7,0.8152,152,1,BUENO
153358,O&G Developments,VACA MUERTA,PETROLEO,2014,2777.0,92.3,0.01,15013.3,94431.0,29429.2,196.0,0.6352,139,2,REGULAR
145734,YPF,VACA MUERTA,PETROLEO,2013,1779.3,99.9,0.744,14975.1,94190.0,17685.4,118.1,0.9154,147,7,BUENO
145721,YPF,VACA MUERTA,PETROLEO,2013,733.1,96.1,1.101,14908.3,93770.0,13540.8,90.8,0.7595,153,1,BUENO
135925,YPF,VACA MUERTA,GAS,2006,396.7,74.9,1.029,15894.0,93552.0,13864.7,87.2,0.6307,169,46,REGULAR
153875,YPF,VACA MUERTA,GAS,2015,1158.6,100.0,1.445,15784.5,92908.0,14174.7,89.8,0.911,132,5,BUENO
153332,YPF,VACA MUERTA,GAS,2014,627.4,67.1,0.652,15744.9,92674.0,14740.8,93.6,0.7973,140,2,BUENO
152855,YPF,VACA MUERTA,PETROLEO,2014,722.7,100.0,1.565,14725.6,92621.0,12295.2,83.5,0.88,143,3,BUENO
147155,YPF,VACA MUERTA,PETROLEO,2014,1278.8,83.9,0.453,14711.1,92530.0,17810.9,121.1,0.925,147,3,BUENO
145388,YPF,VACA MUERTA,PETROLEO,2006,966.9,91.9,0.728,14672.0,92284.0,15836.9,107.9,0.7404,154,34,BUENO
153462,YPF,VACA MUERTA,GAS,2014,1537.7,93.0,0.32,15660.3,92177.0,17568.8,112.2,0.9209,133,9,BUENO
146984,YPF,VACA MUERTA,PETROLEO,2014,475.5,98.8,1.6,14608.4,91884.0,11918.6,81.6,0.6487,144,7,REGULAR
154201,YPF,VACA MUERTA,GAS,2015,531.2,85.9,1.11,15607.2,91864.0,12966.7,83.1,0.8701,133,3,BUENO
137475,YPF,VACA MUERTA,PETROLEO,2006,612.4,40.0,0.01,14463.2,90971.0,16322.5,112.9,0.5007,170,33,REGULAR
157567,Gas y Petróleo Nqn,VACA MUERTA,PETROLEO,2010,1311.0,99.2,0.882,14455.3,90921.0,15317.3,106.0,0.715,111,11,BUENO
146773,YPF,VACA MUERTA,PETROLEO,2014,419.7,99.9,2.0,14446.3,90864.0,13769.5,95.3,0.0025,143,8,DESCARTADO
147628,YPF,VACA MUERTA,PETROLEO,2014,1188.8,88.0,0.576,14427.8,90748.0,15949.5,110.5,0.9011,144,2,BUENO
153876,YPF,VACA MUERTA,GAS,2015,1229.9,100.0,1.297,15366.1,90445.0,12857.6,83.7,0.8472,136,1,BUENO
146977,YPF,VACA MUERTA,GAS,2014,1385.5,80.5,0.01,15341.0,90297.0,16210.2,105.7,0.9783,143,8,BUENO
152853,YPF,VACA MUERTA,PETROLEO,2014,1868.1,99.8,0.839,14351.7,90269.0,16999.3,118.4,0.9652,142,4,BUENO
146222,YPF,VACA MUERTA,PETROLEO,2014,281.5,45.1,0.861,14346.6,90237.0,11702.6,81.6,0.5873,151,0,REGULAR
146223,YPF,VACA MUERTA,PETROLEO,2014,684.0,100.0,2.0,14284.4,89846.0,11837.1,82.9,0.4941,151,0,REGULAR
166595,Pampa Energía,VACA MUERTA,PETROLEO,2025,3176.1,95.1,0.013,14275.9,89793.0,16508.2,115.6,0.9038,12,2,BUENO
153880,YPF,VACA MUERTA,GAS,2015,604.1,61.6,0.556,15201.1,89474.0,14449.3,95.1,0.8533,136,1,BUENO
136588,YPF,VACA MUERTA,PETROLEO,2011,652.9,100.0,2.0,14175.1,89159.0,14295.8,100.9,0.1786,177,1,DESCARTADO
145722,YPF,VACA MUERTA,PETROLEO,2013,596.3,100.0,1.974,14101.7,88697.0,12099.0,85.8,0.6574,149,5,REGULAR
159308,Wintershall,VACA MUERTA,PETROLEO,2018,1823.3,83.3,0.01,14081.7,88571.0,17352.7,123.2,0.7975,96,3,BUENO
155424,YPF,VACA MUERTA,PETROLEO,2015,1225.4,99.5,0.959,14022.2,88197.0,12618.2,90.0,0.9036,129,1,BUENO
152989,YPF,VACA MUERTA,GAS,2014,1023.4,100.0,1.557,14975.6,88146.0,12888.4,86.1,0.857,139,5,BUENO
147625,YPF,VACA MUERTA,PETROLEO,2014,1417.4,100.0,1.137,13985.5,87966.0,14189.4,101.5,0.9208,142,4,BUENO
136895,YPF,VACA MUERTA,PETROLEO,2006,1064.6,99.6,1.074,13949.4,87739.0,14314.8,102.6,0.8733,176,32,BUENO
153331,YPF,VACA MUERTA,GAS,2014,687.6,100.0,1.479,14904.3,87727.0,12032.2,80.7,0.8631,134,9,BUENO
135803,YPF,VACA MUERTA,PETROLEO,2006,724.3,99.1,1.256,13856.8,87157.0,12431.2,89.7,0.9009,183,33,BUENO
154556,YPF,VACA MUERTA,GAS,2015,585.2,89.8,1.097,14792.5,87069.0,12316.7,83.3,0.9005,134,1,BUENO
152995,YPF,VACA MUERTA,PETROLEO,2014,672.6,100.0,1.758,13833.9,87012.0,10790.6,78.0,0.754,142,3,BUENO
147301,YPF,VACA MUERTA,PETROLEO,2014,765.7,96.2,1.03,13819.8,86924.0,12464.1,90.2,0.8935,145,3,BUENO
166850,Pampa Energía,VACA MUERTA,PETROLEO,2025,8244.7,100.0,0.01,13687.7,86093.0,22046.5,161.1,0.8725,8,2,BUENO
153322,YPF,VACA MUERTA,PETROLEO,2014,510.7,99.7,1.691,13680.5,86048.0,10794.3,78.9,0.8338,140,3,BUENO
147471,YPF,VACA MUERTA,PETROLEO,2014,907.3,100.0,1.428,13625.7,85703.0,11631.9,85.4,0.7958,144,4,BUENO
153319,YPF,VACA MUERTA,GAS,2014,1522.6,95.3,0.01,14551.4,85650.0,15664.4,107.6,0.9593,132,11,BUENO
155096,Gas y Petróleo Nqn,VACA MUERTA,PETROLEO,2010,558.5,100.0,2.0,13559.9,85289.0,12029.4,88.7,0.1352,127,12,DESCARTADO
145390,YPF,VACA MUERTA,PETROLEO,2006,655.7,80.8,0.722,13554.2,85253.0,14360.5,105.9,0.741,154,34,BUENO
153389,Grecoil,VACA MUERTA,PETROLEO,2014,109.8,19.1,2.0,13479.8,84785.0,8427.9,62.5,0.0456,104,9,DESCARTADO
155635,YPF,VACA MUERTA,PETROLEO,2015,1219.5,88.6,0.455,13338.2,83895.0,15923.2,119.4,0.9466,126,2,BUENO
153877,YPF,VACA MUERTA,GAS,2015,882.4,100.0,1.529,14248.7,83868.0,11436.8,80.3,0.8382,135,2,BUENO
147158,YPF,VACA MUERTA,PETROLEO,2014,1244.9,100.0,1.239,13289.7,83590.0,14679.2,110.5,0.6352,143,7,REGULAR
152987,YPF,VACA MUERTA,PETROLEO,2014,931.9,100.0,1.528,13265.2,83435.0,11773.9,88.8,0.9124,140,5,BUENO
144941,YPF,VACA MUERTA,GAS,2006,436.4,71.5,0.887,14105.8,83027.0,12009.2,85.1,0.7663,155,36,BUENO
155526,YPF,VACA MUERTA,PETROLEO,2015,1526.0,99.0,0.757,13187.3,82945.0,16076.7,121.9,0.8962,127,2,BUENO
145718,YPF,VACA MUERTA,PETROLEO,2013,1190.9,100.0,1.2,13119.4,82518.0,13620.4,103.8,0.8532,151,3,BUENO
157107,YPF,VACA MUERTA,GAS,2016,3380.2,99.8,0.387,13822.4,81359.0,17154.2,124.1,0.973,117,2,BUENO
146983,YPF,VACA MUERTA,PETROLEO,2014,237.9,99.7,2.0,12933.8,81351.0,10197.5,78.8,0.2935,110,41,DESCARTADO
147469,YPF,VACA MUERTA,PETROLEO,2014,2190.3,100.0,0.736,12901.6,81148.0,18598.1,144.2,0.9548,143,5,BUENO
159380,YPF,VACA MUERTA,PETROLEO,2018,1880.6,100.0,0.01,12854.5,80852.0,14416.0,112.1,0.9387,86,12,BUENO
153594,YPF,VACA MUERTA,GAS,2015,357.7,85.0,1.431,13706.8,80678.0,10508.4,76.7,0.4673,137,2,REGULAR
147630,YPF,VACA MUERTA,PETROLEO,2014,1184.4,97.1,0.773,12816.2,80611.0,13467.2,105.1,0.9129,144,2,BUENO
147156,YPF,VACA MUERTA,PETROLEO,2014,1786.9,100.0,0.915,12801.8,80521.0,15690.8,122.6,0.9322,143,6,BUENO
153330,YPF,VACA MUERTA,GAS,2014,727.7,100.0,1.753,13619.3,80163.0,10683.6,78.4,0.7364,137,5,BUENO
145724,YPF,VACA MUERTA,PETROLEO,2013,1392.0,100.0,1.047,12608.1,79302.0,14070.0,111.6,0.7992,149,5,BUENO
152991,YPF,VACA MUERTA,GAS,2014,1068.7,100.0,1.191,13435.0,79078.0,12842.7,95.6,0.8871,139,6,BUENO
154570,YPF,VACA MUERTA,GAS,2015,644.4,99.9,1.494,13409.6,78929.0,10800.6,80.5,0.908,133,2,BUENO
153160,YPF,VACA MUERTA,GAS,2014,656.9,94.7,1.001,13329.9,78460.0,12001.0,90.0,0.8394,139,4,BUENO
156802,TotalEnergies,VACA MUERTA,GAS,2016,3055.3,100.0,0.83,13316.7,78382.0,16290.5,122.3,0.9668,118,5,BUENO
155634,YPF,VACA MUERTA,PETROLEO,2015,1306.9,99.7,0.888,12456.0,78346.0,13520.1,108.5,0.9661,127,1,BUENO
155221,YPF,VACA MUERTA,PETROLEO,2015,1922.2,99.3,0.659,12406.3,78033.0,15362.8,123.8,0.9605,130,1,BUENO
136725,YPF,VACA MUERTA,PETROLEO,2006,1421.4,98.2,0.601,12353.6,77702.0,13456.1,108.9,0.9323,170,39,BUENO
145717,YPF,VACA MUERTA,PETROLEO,2013,901.8,100.0,1.374,12249.5,77047.0,11019.1,90.0,0.81,148,6,BUENO
155412,YPF,VACA MUERTA,PETROLEO,2015,998.4,99.8,0.986,12228.4,76914.0,11773.4,96.3,0.9509,128,2,BUENO
137610,YPF,VACA MUERTA,GAS,2006,670.0,60.6,0.297,13042.7,76769.0,13908.3,106.6,0.8724,163,39,BUENO
